DATE,GS30,Monthly Change,Percent Monthly Change,Yearly Change,Percent Yearly Change
2000-01-01,6.63,0.0,0.0,,
2000-02-01,6.23,-0.39999999999999947,-6.033182503770731,,
2000-03-01,6.05,-0.1800000000000006,-2.889245585874809,,
2000-04-01,5.85,-0.20000000000000018,-3.305785123966945,,
2000-05-01,6.15,0.3000000000000007,5.12820512820514,,
2000-06-01,5.93,-0.22000000000000064,-3.5772357723577333,,
2000-07-01,5.85,-0.08000000000000007,-1.349072512647556,,
2000-08-01,5.72,-0.1299999999999999,-2.2222222222222205,,
2000-09-01,5.83,0.11000000000000032,1.9230769230769287,,
2000-10-01,5.8,-0.03000000000000025,-0.514579759862783,,
2000-11-01,5.78,-0.019999999999999574,-0.3448275862068892,,
2000-12-01,5.49,-0.29000000000000004,-5.017301038062285,,
2001-01-01,5.54,0.04999999999999982,0.9107468123861534,-1.0899999999999999,-16.440422322775262
2001-02-01,5.45,-0.08999999999999986,-1.6245487364620912,-0.7800000000000002,-12.520064205457468
2001-03-01,5.34,-0.11000000000000032,-2.0183486238532167,-0.71,-11.735537190082644
2001-04-01,5.65,0.3100000000000005,5.805243445692893,-0.1999999999999993,-3.4188034188034067
2001-05-01,5.78,0.1299999999999999,2.30088495575221,-0.3700000000000001,-6.016260162601627
2001-06-01,5.67,-0.11000000000000032,-1.9031141868512167,-0.2599999999999998,-4.38448566610455
2001-07-01,5.61,-0.05999999999999961,-1.0582010582010515,-0.23999999999999932,-4.1025641025640915
2001-08-01,5.48,-0.1299999999999999,-2.317290552584668,-0.23999999999999932,-4.195804195804184
2001-09-01,5.48,0.0,0.0,-0.34999999999999964,-6.003430531732413
2001-10-01,5.32,-0.16000000000000014,-2.9197080291970825,-0.47999999999999954,-8.27586206896551
2001-11-01,5.12,-0.20000000000000018,-3.7593984962406046,-0.6600000000000001,-11.418685121107268
2001-12-01,5.48,0.3600000000000003,7.031250000000005,-0.009999999999999787,-0.18214936247722746
2002-01-01,5.45,-0.03000000000000025,-0.5474452554744571,-0.08999999999999986,-1.6245487364620912
2002-02-01,5.45,0.0,0.0,0.0,0.0
2002-03-01,5.81,0.35999999999999943,6.605504587155952,0.46999999999999975,8.80149812734082
2002-04-01,5.79,-0.019999999999999574,-0.34423407917383086,0.13999999999999968,2.4778761061946843
2002-05-01,5.76,-0.03000000000000025,-0.518134715025911,-0.020000000000000462,-0.3460207612456827
2002-06-01,5.68,-0.08000000000000007,-1.3888888888888902,0.009999999999999787,0.17636684303350594
2002-07-01,5.59,-0.08999999999999986,-1.5845070422535186,-0.020000000000000462,-0.35650623885918825
2002-08-01,5.28,-0.3099999999999996,-5.5456171735241435,-0.20000000000000018,-3.6496350364963535
2002-09-01,4.96,-0.3200000000000003,-6.060606060606066,-0.5200000000000005,-9.489051094890518
2002-10-01,5.18,0.21999999999999975,4.435483870967737,-0.14000000000000057,-2.6315789473684315
2002-11-01,5.18,0.0,0.0,0.05999999999999961,1.1718749999999925
2002-12-01,5.13,-0.04999999999999982,-0.965250965250962,-0.35000000000000053,-6.386861313868622
2003-01-01,5.14,0.009999999999999787,0.19493177387913815,-0.3100000000000005,-5.688073394495421
2003-02-01,5.02,-0.1200000000000001,-2.3346303501945544,-0.4300000000000006,-7.889908256880744
2003-03-01,5.03,0.010000000000000675,0.1992031872510095,-0.7799999999999994,-13.42512908777968
2003-04-01,5.13,0.09999999999999964,1.9880715705765335,-0.6600000000000001,-11.398963730569951
2003-05-01,4.76,-0.3700000000000001,-7.212475633528268,-1.0,-17.36111111111111
2003-06-01,4.62,-0.13999999999999968,-2.941176470588229,-1.0599999999999996,-18.66197183098591
2003-07-01,5.13,0.5099999999999998,11.038961038961034,-0.45999999999999996,-8.228980322003578
2003-08-01,5.45,0.3200000000000003,6.2378167641325595,0.16999999999999993,3.2196969696969684
2003-09-01,5.28,-0.16999999999999993,-3.11926605504587,0.3200000000000003,6.451612903225811
2003-10-01,5.3,0.019999999999999574,0.3787878787878707,0.1200000000000001,2.316602316602319
2003-11-01,5.25,-0.04999999999999982,-0.943396226415091,0.07000000000000028,1.351351351351357
2003-12-01,5.21,-0.040000000000000036,-0.7619047619047626,0.08000000000000007,1.5594541910331399
