DATE,MORTGAGE15US,MORTGAGE30US,MORTGAGE5US,MORTGAGE15US_Monthly Change,MORTGAGE15US_Percent Monthly Change,MORTGAGE15US_Yearly Change,MORTGAGE15US_Percent Yearly Change,MORTGAGE30US_Monthly Change,MORTGAGE30US_Percent Monthly Change,MORTGAGE30US_Yearly Change,MORTGAGE30US_Percent Yearly Change,MORTGAGE5US_Monthly Change,MORTGAGE5US_Percent Monthly Change,MORTGAGE5US_Yearly Change,MORTGAGE5US_Percent Yearly Change
2005-12-01,5.816,6.272,5.784,-0.046499999999999986,-0.7931769722814498,0.6379999999999999,12.3213595983005,-0.05799999999999983,-0.9162717219589231,0.5200000000000005,9.040333796940203,-0.01100000000000012,-0.18981880931838,,
2006-01-01,5.71,6.145,5.76,-0.10599999999999987,-1.8225584594222812,0.5374999999999996,10.39149347510874,-0.12700000000000067,-2.024872448979602,0.4349999999999996,7.618213660245177,-0.02400000000000002,-0.41493775933609994,0.7225000000000001,14.342431761786603
2006-02-01,5.86,6.2525,5.9175,0.15000000000000036,2.626970227670759,0.71,13.786407766990289,0.10750000000000082,1.7493897477624218,0.625,11.106175033318525,0.15750000000000064,2.734375000000011,0.8950000000000005,17.819810851169745
2006-03-01,5.968,6.324,5.982,0.10799999999999965,1.8430034129692772,0.5039999999999996,9.22401171303074,0.07149999999999945,1.1435425829668044,0.3959999999999999,6.680161943319837,0.06449999999999978,1.0899873257287669,0.6859999999999999,12.953172205438065
2006-04-01,6.155,6.5075,6.1525,0.18700000000000028,3.133378016085796,0.7475000000000005,13.82339343504393,0.18350000000000044,2.901644528779261,0.6524999999999999,11.144321093082832,0.17049999999999965,2.8502173186225286,0.8875000000000002,16.856600189933527
2006-05-01,6.205,6.5975,6.2175,0.04999999999999982,0.8123476848090955,0.9249999999999998,17.51893939393939,0.08999999999999986,1.383019592777562,0.8775000000000004,15.340909090909099,0.06500000000000039,1.056481105241778,1.0899999999999999,21.2579229644076
2006-06-01,6.306,6.682,6.28,0.10099999999999998,1.6277195809830776,1.138,22.020123839009283,0.08450000000000024,1.2807881773399052,1.1000000000000005,19.706198495163036,0.0625,1.0052271813429836,1.2160000000000002,24.012638230647713
2006-07-01,6.39,6.7625,6.3575,0.08399999999999963,1.3320647002854367,1.1124999999999998,21.080056845097108,0.0804999999999998,1.2047291230170576,1.0675,18.744512730465317,0.07749999999999968,1.234076433121014,1.1399999999999997,21.84954480114997
2006-08-01,6.198,6.524,6.182,-0.19199999999999928,-3.00469483568074,0.798,14.777777777777779,-0.23850000000000016,-3.5268022181146046,0.7039999999999997,12.096219931271472,-0.17549999999999955,-2.7605190719622423,0.8470000000000004,15.876288659793822
2006-09-01,6.0775,6.4025,6.08,-0.12050000000000072,-1.9441755404969459,0.7195,13.428518103770065,-0.12150000000000016,-1.8623543838136136,0.6284999999999998,10.885001731901625,-0.10200000000000031,-1.6499514720155337,0.7700000000000005,14.500941619585697
2006-10-01,6.05,6.3575,6.0875,-0.027499999999999858,-0.45248868778280316,0.4249999999999998,7.555555555555553,-0.04499999999999993,-0.7028504490433413,0.29249999999999954,4.822753503709802,0.007500000000000284,0.12335526315789941,0.5200000000000005,9.33991917377639
2006-11-01,5.956,6.24,6.022,-0.09399999999999942,-1.5537190082644532,0.09350000000000058,1.5948827292110974,-0.11749999999999972,-1.8482107746755756,-0.08999999999999986,-1.4218009478672962,-0.06550000000000011,-1.0759753593429175,0.2270000000000003,3.9171699741156223
2006-12-01,5.88,6.135,5.945,-0.07600000000000051,-1.2760241773002101,0.06400000000000006,1.1004126547455306,-0.10500000000000043,-1.6826923076923146,-0.13700000000000045,-2.184311224489803,-0.07699999999999996,-1.2786449684490195,0.16100000000000048,2.7835408022130097
2007-01-01,5.965,6.2175,6.0225,0.08499999999999996,1.4455782312925163,0.2549999999999999,4.4658493870402785,0.08250000000000046,1.3447432762836262,0.07250000000000068,1.1798209926769843,0.07749999999999968,1.303616484440701,0.2625000000000002,4.55729166666667
2007-02-01,6.02,6.285,6.0,0.054999999999999716,0.9220452640402299,0.15999999999999925,2.7303754266211477,0.0674999999999999,1.0856453558504204,0.03249999999999975,0.5197920831667293,-0.022499999999999964,-0.3735990037359894,0.08249999999999957,1.3941698352344667
2007-03-01,5.884,6.156,5.904,-0.13599999999999923,-2.2591362126245724,-0.08399999999999963,-1.4075067024128625,-0.12900000000000045,-2.0525059665871193,-0.16800000000000015,-2.6565464895635698,-0.09600000000000009,-1.6000000000000014,-0.07800000000000029,-1.3039117352056218
2007-04-01,5.8825,6.18,5.9125,-0.0015000000000000568,-0.025492861998641345,-0.27249999999999996,-4.427294882209585,0.02400000000000002,0.38986354775828497,-0.32750000000000057,-5.032654629273924,0.00849999999999973,0.14397018970189246,-0.2400000000000002,-3.9008533116619297
2007-05-01,5.968,6.262,5.978,0.08549999999999969,1.4534636634084095,-0.2370000000000001,-3.8195004029008874,0.08199999999999985,1.3268608414239458,-0.3355000000000006,-5.085259568018198,0.06550000000000011,1.1078224101479934,-0.2395000000000005,-3.8520305589063204
2007-06-01,6.34,6.6575,6.305,0.3719999999999999,6.233243967828416,0.03399999999999981,0.5391690453536284,0.3955000000000002,6.315873522836157,-0.024500000000000632,-0.3666566896138975,0.32699999999999996,5.4700568752090994,0.024999999999999467,0.39808917197451377
2007-07-01,6.36,6.695,6.3225,0.020000000000000462,0.3154574132492186,-0.02999999999999936,-0.4694835680751074,0.03750000000000053,0.5632745024408642,-0.0674999999999999,-0.9981515711645086,0.01750000000000007,0.27755749405234054,-0.03500000000000014,-0.5505308690523026
2007-08-01,6.234,6.572,6.332,-0.12600000000000033,-1.9811320754717032,0.03599999999999959,0.5808325266214841,-0.12300000000000022,-1.8371919342793162,0.04800000000000004,0.7357449417535261,0.009500000000000064,0.15025701858442173,0.14999999999999947,2.42639922355224
2007-09-01,6.0475,6.3825,6.2125,-0.18649999999999967,-2.991658646134098,-0.02999999999999936,-0.49362402303577724,-0.18949999999999978,-2.8834449178332284,-0.019999999999999574,-0.31237797735259,-0.1194999999999995,-1.887239418825008,0.13250000000000028,2.1792763157894783
2007-10-01,6.04,6.375,6.0925,-0.007500000000000284,-0.1240181893344404,-0.009999999999999787,-0.1652892561983436,-0.007500000000000284,-0.11750881316099152,0.01750000000000007,0.2752654345261513,-0.1200000000000001,-1.9315895372233418,0.004999999999999893,0.08213552361396129
2007-11-01,5.85,6.208,5.914,-0.1900000000000004,-3.145695364238417,-0.10600000000000076,-1.779717931497662,-0.16699999999999982,-2.619607843137252,-0.03200000000000003,-0.5128205128205132,-0.17850000000000055,-2.9298317603611084,-0.10800000000000054,-1.7934241115908425
2007-12-01,5.7525,6.095,5.86,-0.09749999999999925,-1.666666666666654,-0.1274999999999995,-2.168367346938767,-0.11300000000000043,-1.8202319587628937,-0.040000000000000036,-0.6519967400163005,-0.05399999999999938,-0.9130875887723942,-0.08499999999999996,-1.4297729184188388
2008-01-01,5.288,5.758,5.452,-0.46450000000000014,-8.074750108648415,-0.6769999999999996,-11.349538977367974,-0.33699999999999974,-5.529122231337158,-0.45950000000000024,-7.390430237233618,-0.40800000000000036,-6.962457337883965,-0.5705,-9.472810294728102
2008-02-01,5.44,5.9175,5.3,0.15200000000000014,2.8744326777609706,-0.5799999999999992,-9.634551495016598,0.15950000000000042,2.7700590482806606,-0.3674999999999997,-5.847255369928396,-0.15200000000000014,-2.787967718268528,-0.7000000000000002,-11.66666666666667
2008-03-01,5.42,5.97,5.5375,-0.020000000000000462,-0.3676470588235379,-0.4640000000000004,-7.885791978246097,0.052499999999999325,0.8871989860582902,-0.18599999999999994,-3.021442495126705,0.23749999999999982,4.481132075471695,-0.36650000000000027,-6.207655826558271
2008-04-01,5.465,5.9175,5.5775,0.04499999999999993,0.8302583025830245,-0.4175000000000004,-7.0973225669358335,-0.052499999999999325,-0.8793969849246118,-0.2624999999999993,-4.247572815533969,0.040000000000000036,0.7223476297968404,-0.33499999999999996,-5.665961945031713
2008-05-01,5.6,6.036,5.64,0.1349999999999998,2.470265324794141,-0.3680000000000003,-6.166219839142097,0.11849999999999916,2.0025348542458667,-0.22599999999999998,-3.6090705844778026,0.0625,1.120573733751681,-0.3380000000000001,-5.654064904650387
2008-06-01,5.91,6.32,5.7725,0.3100000000000005,5.535714285714295,-0.4299999999999997,-6.782334384858039,0.2840000000000007,4.705102717031159,-0.33749999999999947,-5.069470521967697,0.13250000000000028,2.349290780141849,-0.5324999999999998,-8.445678033306896
2008-07-01,5.972,6.426,5.926,0.06200000000000028,1.049069373942475,-0.3879999999999999,-6.100628930817608,0.10599999999999987,1.6772151898734156,-0.26900000000000013,-4.017923823749068,0.1535000000000002,2.65915980944132,-0.39649999999999963,-6.271253459865554
2008-08-01,6.025,6.4775,6.0225,0.052999999999999936,0.8874748827863351,-0.20899999999999963,-3.352582611485397,0.05149999999999988,0.801431683784623,-0.09450000000000003,-1.43791844187462,0.09649999999999981,1.628417144785687,-0.3094999999999999,-4.88787113076437
2008-09-01,5.64,6.0375,5.8825,-0.3850000000000007,-6.390041493775945,-0.40750000000000064,-6.738321620504351,-0.4400000000000004,-6.792744114241611,-0.34500000000000064,-5.405405405405415,-0.13999999999999968,-2.324616023246155,-0.33000000000000007,-5.311871227364186
2008-10-01,5.892,6.2,6.092,0.25200000000000067,4.468085106382991,-0.1479999999999997,-2.4503311258278093,0.16250000000000053,2.6915113871635703,-0.17499999999999982,-2.7450980392156836,0.20949999999999935,3.561410964725871,-0.0005000000000006111,-0.008206811653682578
2008-11-01,5.79,6.0875,5.975,-0.10200000000000031,-1.7311608961303515,-0.05999999999999961,-1.025641025641019,-0.11249999999999982,-1.8145161290322551,-0.12049999999999983,-1.941043814432987,-0.11699999999999999,-1.9205515430072226,0.06099999999999994,1.0314507947243818
2008-12-01,5.038,5.286,5.65,-0.7519999999999998,-12.987910189982724,-0.7145000000000001,-12.420686657974796,-0.8015000000000008,-13.166324435318286,-0.8090000000000002,-13.273174733388027,-0.3249999999999993,-5.439330543933043,-0.20999999999999996,-3.583617747440272
2009-01-01,4.7175,5.0475,5.3125,-0.3205,-6.361651448987693,-0.5705,-10.78857791225416,-0.23849999999999927,-4.511918274687841,-0.7104999999999997,-12.339353942341086,-0.33750000000000036,-5.973451327433634,-0.13949999999999996,-2.5586940572267047
2009-02-01,4.7725,5.13,5.1475,0.054999999999999716,1.1658717541070422,-0.6675000000000004,-12.2702205882353,0.08249999999999957,1.6344725111441223,-0.7875000000000005,-13.307984790874533,-0.16500000000000004,-3.105882352941177,-0.15249999999999986,-2.877358490566035
2009-03-01,4.6375,5.0025,5.0025,-0.1349999999999998,-2.8287061288632747,-0.7824999999999998,-14.437269372693724,-0.1274999999999995,-2.485380116959055,-0.9674999999999994,-16.206030150753758,-0.14499999999999957,-2.816901408450696,-0.5349999999999993,-9.661399548532719
2009-04-01,4.5,4.81,4.876,-0.13750000000000018,-2.9649595687331574,-0.9649999999999999,-17.657822506861844,-0.19250000000000078,-3.8480759620190055,-1.1075000000000008,-18.71567384875371,-0.12650000000000006,-2.528735632183909,-0.7014999999999993,-12.577319587628855
2009-05-01,4.515,4.8575,4.8325,0.01499999999999968,0.33333333333332626,-1.085,-19.375,0.04750000000000032,0.9875259875259942,-1.1784999999999997,-19.52451954937044,-0.04350000000000076,-0.8921246923708113,-0.8075000000000001,-14.317375886524825
2009-06-01,4.9025,5.42,4.995,0.3875000000000002,8.582502768549285,-1.0075000000000003,-17.04737732656515,0.5625,11.580030880082347,-0.9000000000000004,-14.240506329113927,0.16250000000000053,3.362648732540104,-0.7774999999999999,-13.469034213945427
2009-07-01,4.692,5.222,4.804,-0.2104999999999997,-4.293727689954099,-1.2800000000000002,-21.43335565974548,-0.1979999999999995,-3.6531365313653046,-1.2039999999999997,-18.73638344226579,-0.19099999999999984,-3.8238238238238207,-1.1219999999999999,-18.93351333108336
2009-08-01,4.6125,5.1925,4.68,-0.07950000000000035,-1.6943734015345342,-1.4125000000000005,-23.443983402489636,-0.029500000000000526,-0.5649176560704812,-1.2850000000000001,-19.837900424546508,-0.12400000000000055,-2.5811823480433085,-1.3425000000000002,-22.291407222914074
2009-09-01,4.4925,5.0575,4.53,-0.1200000000000001,-2.601626016260165,-1.1475,-20.345744680851062,-0.1349999999999998,-2.599903707270097,-0.9799999999999995,-16.23188405797101,-0.14999999999999947,-3.2051282051281937,-1.3525,-22.991925201869954
2009-10-01,4.39,4.952,4.394,-0.10250000000000004,-2.281580411797441,-1.5020000000000007,-25.492192803801778,-0.10550000000000015,-2.0860108749382134,-1.2480000000000002,-20.12903225806452,-0.13600000000000012,-3.0022075055187663,-1.6979999999999995,-27.8726198292843
2009-11-01,4.3425,4.875,4.2675,-0.04749999999999943,-1.082004555808643,-1.4474999999999998,-24.999999999999996,-0.07699999999999996,-1.5549273021001608,-1.2125000000000004,-19.91786447638604,-0.12650000000000006,-2.878925807919892,-1.7074999999999996,-28.57740585774058
2009-12-01,4.392,4.93,4.332,0.0495000000000001,1.139896373056997,-0.6459999999999999,-12.822548630408889,0.054999999999999716,1.1282051282051224,-0.35599999999999987,-6.734771093454405,0.06449999999999978,1.5114235500878683,-1.3180000000000005,-23.32743362831859
2010-01-01,4.435,5.03,4.32,0.04299999999999926,0.9790528233151016,-0.28250000000000064,-5.988341282458943,0.10000000000000053,2.028397565922932,-0.01750000000000007,-0.3467062902426958,-0.011999999999999567,-0.27700831024929745,-0.9924999999999997,-18.682352941176468
2010-02-01,4.3675,4.99,4.185,-0.0674999999999999,-1.521984216459975,-0.40500000000000025,-8.486118386589842,-0.040000000000000036,-0.7952286282306169,-0.13999999999999968,-2.7290448343079863,-0.13500000000000068,-3.125000000000015,-0.9625000000000004,-18.69839728023313
2010-03-01,4.33,4.9675,4.0975,-0.037499999999999645,-0.8586147681740045,-0.3075000000000001,-6.630727762803236,-0.022499999999999964,-0.45090180360721366,-0.03500000000000014,-0.6996501749125466,-0.08749999999999947,-2.0908004778972393,-0.9050000000000002,-18.090954522738635
2010-04-01,4.418,5.098,4.092,0.08800000000000008,2.0323325635103946,-0.08199999999999985,-1.8222222222222189,0.13049999999999962,2.627075993960737,0.28800000000000026,5.987525987525993,-0.0055000000000005045,-0.13422818791947538,-0.7840000000000007,-16.078753076292056
2010-05-01,4.2775,4.8875,3.95,-0.1405000000000003,-3.1801720235400697,-0.23749999999999982,-5.260243632336652,-0.2104999999999997,-4.129070223617099,0.03000000000000025,0.6176016469377303,-0.14199999999999946,-3.4701857282502315,-0.8824999999999994,-18.261769270563878
