DATE,CUSR0000SEHA_NBD20000101,Monthly Change,Monthly Percent Change,Yearly Change,Percent Yearly Change
2013-05-01,147.50746,0.4129300000000171,0.28072423903187776,4.068540000000013,2.8364268219532143
2013-06-01,147.84467,0.3372099999999989,0.2286053871444867,4.177999999999997,2.9081205821781744
2013-07-01,148.07629,0.2316199999999924,0.1566644235466807,4.0873499999999865,2.8386555245145813
2013-08-01,148.61083,0.5345399999999927,0.36098959529577135,4.332779999999985,3.00307635153094
2013-09-01,148.87507,0.2642400000000009,0.17780669147733105,4.25372999999999,2.9412879178135056
2013-10-01,149.15533,0.2802599999999984,0.18825180065406413,3.975120000000004,2.7380591335416886
2013-11-01,149.46766,0.3123300000000029,0.20939915455921213,4.007739999999984,2.7552194446415093
2013-12-01,149.92814,0.4604800000000182,0.30808002212653773,4.174130000000019,2.8638182922034323
2014-01-01,150.31399,0.3858499999999765,0.2573566243134721,4.241569999999996,2.9037445946332623
2014-02-01,150.61415,0.3001600000000053,0.19968866504042992,4.17743999999999,2.8527272976837503
2014-03-01,151.10061,0.4864599999999939,0.32298426143891124,4.277499999999975,2.9133697004510903
2014-04-01,151.60586,0.505250000000018,0.3343798545882892,4.511330000000015,3.0669597299097493
2014-05-01,152.02488,0.41901999999998907,0.27638773329737326,4.517419999999987,3.062502737149692
2014-06-01,152.47043,0.4455499999999972,0.29307702791806,4.625759999999985,3.1287972708113085
2014-07-01,152.93698,0.46655000000001223,0.3059937589210001,4.860690000000005,3.2825579301048164
2014-08-01,153.29961,0.3626299999999958,0.2371107367230579,4.688780000000008,3.15507288398834
2014-09-01,153.75843,0.4588200000000029,0.29929626044058616,4.88336000000001,3.2801731008422097
2014-10-01,154.11664,0.3582099999999855,0.23296934028266642,4.9613099999999974,3.326270673666169
2014-11-01,154.64787,0.5312300000000221,0.34469347372225484,5.180210000000017,3.465773131124162
2014-12-01,154.99337,0.34549999999998704,0.22341077183926752,5.0652299999999855,3.3784384972694155
2015-01-01,155.45771,0.46433999999999287,0.2995870081410533,5.143720000000002,3.421983542583097
2015-02-01,155.98176,0.5240500000000168,0.3371013248554972,5.367610000000013,3.5638152192207793
2015-03-01,156.47098,0.4892199999999889,0.31363923576704666,5.370370000000008,3.5541683120935175
2015-04-01,156.87452,0.40353999999999246,0.2579008580376965,5.268659999999983,3.475235060175103
2015-05-01,157.30182,0.42730000000000246,0.27238330354732077,5.276939999999996,3.4711028878957153
2015-06-01,157.80929,0.5074700000000121,0.32260910903638124,5.338860000000011,3.501570763590036
2015-07-01,158.33886,0.5295700000000068,0.3355759347247597,5.401880000000006,3.5320953768016117
2015-08-01,158.82808,0.4892199999999889,0.30897026794306137,5.528469999999999,3.6063170676037584
2015-09-01,159.4168,0.588719999999995,0.370664935318739,5.658369999999991,3.6800388765676075
2015-10-01,159.88723,0.47042999999999324,0.29509436897490937,5.7705899999999986,3.744300420772215
2015-11-01,160.28358,0.3963500000000124,0.2478934684152152,5.635709999999989,3.644220900035667
2015-12-01,160.70923,0.4256499999999903,0.2655605770722056,5.715859999999992,3.687809355974383
2016-01-01,161.24931,0.5400800000000174,0.3360603494895828,5.791600000000017,3.725514803993972
2016-02-01,161.75622,0.5069100000000049,0.31436413588374723,5.774460000000005,3.702009773450437
2016-03-01,162.2283,0.47207999999997696,0.2918465824683446,5.757319999999993,3.6794810130287376
2016-04-01,162.74019,0.5118900000000224,0.31553680831274344,5.865670000000023,3.7390839506632587
2016-05-01,163.27861,0.5384199999999737,0.330846363150967,5.976789999999994,3.799568244029214
2016-06-01,163.79547,0.5168600000000083,0.3165509554497116,5.98617999999999,3.793300128275078
2016-07-01,164.28524,0.48976999999999293,0.2990131534162654,5.9463799999999765,3.7554773351279507
2016-08-01,164.74793,0.46269000000000915,0.2816382043816043,5.919849999999997,3.7272061716039104
2016-09-01,165.30404,0.5561099999999897,0.33755204086630386,5.887239999999991,3.6929859337284348
2016-10-01,165.95633,0.652290000000022,0.39460015617284494,6.06910000000002,3.7958628716002023
2016-11-01,166.51354,0.5572099999999978,0.33575700306218975,6.2299600000000055,3.8868360689223476
2016-12-01,167.09287,0.5793299999999988,0.34791765282270665,6.383640000000014,3.972167622233032
2017-01-01,167.59038,0.49751000000000545,0.2977446015500275,6.341070000000002,3.9324633389128927
2017-02-01,168.09121,0.5008299999999792,0.29884173542656756,6.334989999999976,3.9163810825945213
2017-03-01,168.53787,0.4466600000000085,0.2657247812065893,6.309570000000008,3.889315242778238
2017-04-01,168.98397,0.4461000000000013,0.2646882863774185,6.243779999999987,3.8366552232733575
2017-05-01,169.54561,0.5616400000000112,0.332362886254839,6.267000000000024,3.838224737459502
2017-06-01,170.08292,0.5373099999999909,0.3169117737698964,6.287450000000007,3.83859822252716
2017-07-01,170.52018,0.4372600000000091,0.25708636704967736,6.234940000000023,3.795191826119025
2017-08-01,171.12493,0.6047499999999957,0.35465010651524975,6.3770000000000095,3.8707618359757294
2017-09-01,171.55611,0.43117999999998347,0.2519679628210708,6.252070000000003,3.7821640656816395
2017-10-01,172.10006,0.5439500000000237,0.317068275796195,6.143730000000005,3.7020160665158146
2017-11-01,172.64234,0.5422799999999768,0.31509576463830213,6.128799999999984,3.6806616446926683
2017-12-01,173.28303,0.6406900000000064,0.3711082692692919,6.190159999999992,3.70462246533918
2018-01-01,173.86678,0.5837500000000091,0.3368766116335853,6.276399999999995,3.7450836975248785
2018-02-01,174.22996,0.36317999999999984,0.20888406629489534,6.138750000000016,3.6520351064163417
2018-03-01,174.63516,0.4052000000000078,0.23256620158783697,6.097290000000015,3.617756650181953
2018-04-01,175.21835,0.5831899999999735,0.33394764261674076,6.234379999999987,3.6893321893194884
2018-05-01,175.67496,0.45661000000001195,0.2605948520802827,6.129349999999988,3.6151629051321277
2018-06-01,176.1382,0.4632400000000132,0.2636915357772179,6.05528000000001,3.5601928753339904
2018-07-01,176.67441,0.5362099999999828,0.30442572934206363,6.154229999999984,3.609091897510303
2018-08-01,177.27971,0.6052999999999997,0.3426076249525892,6.154779999999988,3.5966588854119546
2018-09-01,177.77999,0.5002800000000036,0.28219811505783915,6.223880000000008,3.62789760154856
2018-10-01,178.26313,0.4831399999999917,0.27176286825080354,6.163069999999976,3.5810969502276615
2018-11-01,178.90824,0.6451100000000167,0.36188638671385204,6.265900000000016,3.629410954462281
